,store_location,store_name,store_address,phone_number
767,경상남도,한림정점,경상남도 김해시 한림면 한림로 417,055-346-6766
768,경상남도,명동점(김),경상남도 김해시 한림면 명동로 7,055-345-2864
769,경상남도,생림점,경상남도 김해시 생림면 생림대로 960,055-323-3980
770,경상남도,삼계점,경남 김해시 가야로30번길 17(삼계동),055-332-9282
771,경상남도,내동1호점,경상남도 김해시 평전로 97-1(내동),055-325-9292
772,경상남도,외동점,경남 김해시 외동 1246-3,055-335-4455
773,경상남도,부원점,경상남도 김해시 김해대로 2325번길 22(부원동),055-322-9290
774,경상남도,어방점,"경상남도 김해시 활천로 214번길5,101호(어방동,송대아트빌라)",055-327-8292
775,경상남도,삼방시장점,경상남도 김해시 삼안로 237(삼방동),055-312-8255
776,경상남도,내원점,경남 양산시 하북면 용연리 510-4,055-375-3692
777,경상남도,석계점,경상남도 양산시 상북면 상북중앙로 349,055-374-7723
778,경상남도,대석리점,경상남도 양산시 상북면 대성2길 7,055-375-3350
779,경상남도,어곡점,경남 양산시 어곡동 9-3 외 4 필지 로얄파크빌상가 B09호,055-367-9298
780,경상남도,양산1호점,경남 양산시 북부동 428-8,055-366-5592
781,경상남도,중부점,"경상남도 양산시 양주로 110,상가동 1층 106호(중부동,현대아파트)",055-383-9133
782,경상남도,범어점,경남 양산시 물금읍 동중1길 28,055-367-9494
783,경상남도,물금역점,경상남도 양산시 물금읍 황산로 355,055-363-9285
784,경상남도,증산점,"경상남도 양산시 물금읍 새실2길 13, 101호(반도월드프라자)",055-383-9242
785,경상남도,금산점,경상남도 양산시 동면 금산2길 15,055-913-3600
786,경기도,화도점,경기도 남양주시 화도읍 비룡로 331,031-593-0808
787,경기도,마석점,경기도 남양주시 화도읍 마석로17번 안길 1-4,031-593-4045
788,경기도,창현점,"경기도 남양주시 화도읍 경춘로창벌2길 12, 1층",031-592-1441
789,경기도,평내점,경기 남양주시 평내동 142,031-591-0993
790,경기도,평내2호점,경기도 남양주시 경춘로 1286 안길 3-5,031-595-8295
791,경기도,도농점,"경기도 남양주시 경춘로 386, 1층(도농동)",031-555-6009
792,경기도,별내점,"경기도 남양주시 별내5로 37, 1층 103호(별내동)",031-553-3311
793,경기도,퇴계원점,경기도 남양주시 퇴계원면 퇴계원로 78번길 1,031-572-1999
794,경기도,사능점,경기도 남양주시 진건읍 진건오남로 86번길 30,031-574-0505
795,경기도,오남점,"경기도 남양주시 오남읍 진건오남로512번길 23, 110호~111호",031-513-9292
796,경기도,내각점,경기도 남양주시 진접읍 내각2로 33,031-573-6221
797,경기도,진접택지점,경기도 남양주시 진접읍 해밀예당로23로 121,031-573-9888
798,경기도,장현산호점,경기도 남양주시 진접읍 금강로 1530-16(산호아파트상가 106호),031-571-5394
799,경기도,광릉점,경기도 남양주시 진접읍 부평로 42(진접센트레빌시티),031-515-1092
800,경기도,광적점,경기도 양주시 광적면 가래비길 67,031-836-9191
801,경기도,은현점,경기도 양주시 은현면 선암리 335-1,031-867-6966
802,경기도,남면점,경기도 양주시 남면 화합로 610번길 87,031-859-9592
803,경기도,문산점,"경기도 파주시 문산읍 우계로 472, 1동 104호(두산위브상가)",031-953-9233
804,경기도,야동점,경기도 파주시 창곡동길 47,031-943-9282
805,경기도,금촌점,경기도 파주시 문화로 5 1동 1층,031-941-3060
806,경기도,봉일천점,경기도 파주시 조리읍 봉천로 18,031-941-0444
807,경기도,교하점,"경기도 파주시 청석로 334, 102호(다율동, 청석마을동문굿모닝힐상가)",031-946-9955
808,경기도,운정점,"경기도 파주시 한울로84, 1층",031-946-0092
809,경기도,가좌대화점,경기도 고양시 일산서구 가좌1로 73,031-921-9249
810,경기도,SBS점,"경기도 고양시 일산서구 일현로128, 103호",031-919-9201
811,경기도,구일산점,경기도 고양시 일산서구 고양대로 706-25,031-977-9270
812,경기도,정발산점,경기도 일산동구 산두로 213번길,031-916-9043
813,경기도,풍동점,경기도 고양시 일산동구 숲속마을1로 48번길 42 103호,031-904-8592
814,경기도,백석점,"경기도 고양시 일산동구 장백로 59, 104호 (백석동,흰돌마을)",031-962-0903
815,경기도,원당점,경기도 고양시 덕양구 마상로154번길 2(성사동),031-968-9892
816,경기도,고양점,경기도 고양시 덕양구 혜음로 8 삼라마이다스프라자 112호,031-966-6692
817,경기도,조리대원점,"경기도 파주시 조리읍 대원로 18, 105호",031-948-9299
818,경기도,사리현점,경기도 고양시 일산동구 공릉천로 32,031-969-9555
819,경기도,화정부영점,경기도 고양시 덕양구 화중로 220 달빛마을 ,031-968-3392
820,경기도,별빛점,경기도 고양시 덕양구 화정동 화신로 2811,031-972-3392
821,경기도,화정주공점,"경기도 고양시 덕양구 백양로 6, 17단지 상가 101호",031-938-0404
822,경기도,가라뫼점,경기도 고양시 덕양구 행신로 311번길 16,031-978-9277
823,경기도,원흥점,"경기도 고양시 덕양구 서삼릉1길 70, 1층일부(원흥동)",031-965-9292
824,경기도,삼송리점,경기도 고양시 삼송로 185번길 4,02-381-1188
825,경기도,구리점,경기도 구리시 원수택로 47-1,031-562-8292
826,경기도,청학점,경기도 남양주시 별내면 청학로68번길 23-1 상가 101호,031-821-7766
827,경기도,민락2호점,경기도 의정부시 오목로225번길 79-16 1층(민락동),031-853-8321
828,경기도,민락점,경기도 의정부시 효자로 10-0 송산중앙 112호,031-852-9188
829,경기도,금오점,경기도 의정부시 추동로94,031-847-9222
830,경기도,의정부5호점,경기도 의정부시 경의로 86(의정부동),031-876-3737
831,경기도,가능점,경기도 의정부시 호국로 1188,031-873-8666
832,경기도,녹양점,경기도 의정부시 녹양로 62번길 31,031-874-5895
833,경기도,산북점,경기도 양주시 평화로 1267번길 6,031-840-6277
834,경기도,도곡점,경기도 남양주시 와부읍 도곡로 1032-1,031-577-2054
835,경기도,단월점,경기도 양평군 단월면 보산정길 2,031-773-7000
836,경기도,용문점,경기도 양평군 용문면 중앙1길 21,031-774-5420
837,경기도,양평점,경기도 양평군 양평읍 홍천길 15-1,031-775-4355
838,경기도,양수리점,경기도 양평군 양서면 목왕로 19-1 1층,031-772-7974
839,경기도,설악점,"경기도 가평군 설악면 신천중앙로 137-1, 1층",031-585-1282
840,경기도,청평점,경기도 가평군 청평면 청평중앙로 64,031-585-8960
841,경기도,가평점,"경기도 가평군 가평읍 가화로 133, 1층",031-582-9191
842,경기도,가평목동점,경기도 가평군 북면 화악산로 11,031-582-7114
843,경기도,현리점,경기도 가평군 하면 청군로 1185,031-585-2567
844,경기도,호원점,경기도 의정부시 호원동 454-14,031-871-7959
845,경기도,장암점,"경기도 의정부시 동일로 466번길 70, 1층 106호(신곡동)",031-848-5592
846,경기도,신곡점,경기도 의정부시 장금로78번길 49(신곡동),031-856-8286
847,경기도,송우리점,경기도 포천시 소흘읍 태봉로 166번길 5,031-554-9696
848,경기도,가산점,경기도 포천시 가산면 가산로 370,031-543-0575
849,경기도,포천점,경기도 포천시 호병로 55,031-535-9292
850,경기도,관인점,경기도 포천시 관인면 관인로 21,031-534-9555
851,경기도,군남점,경기도 연천군 군남면 군남로 129,031-833-9292
852,경기도,전곡점,경기도 연천군 전곡읍 밤골로 6,031-832-9942
853,경기도,상패점,경기도 동두천시 상패로 186,031-865-1102
854,경기도,동두천3호점,경기도 동두천시 장고갯로 267(보산동),031-865-1222
855,경기도,동두천1호점,경기도 동두천시 지행로107번길 29(지행동),031-865-9994
856,경기도,동두천2호점,"경기도 동두천시 동두천로63, 1층 102호(송내동, 상가동)",031-858-9252
857,경기도,덕정점,경기도 양주시 덕정길 50 가-1 4필지,031-858-9297
858,경기도,삼숭점,경기도 양주시 삼숭로38번길 102,031-846-9294
859,경기도,강화월곶,경기도 김포시 월곶면 군하리 170번지,032-997-1195
860,경기도,대곶,경기도 김포시 대곶면 송마리 3-18,031-984-9288
861,경기도,대능,경기도 김포시 대곶면 대능리 150-1,031-997-9242
862,경기도,구래,김포시 김포 한강9로 12번길 8-6 (구래동 6896-14),031-996-3392
863,경기도,장기,경기도 김포시 장기동 1407,031-989-9242
864,경기도,사우북변,경기도 김포시 사우동 225-3 103호,031-983-9208
865,경기도,풍무,경기도 김포시 풍무동 629 1층 103호,031-983-3889
866,경기도,원미,부천시 원미동 59-9,032-611-3888
867,경기도,서신,경기도 화성시 서신면 매화리 356-1,031-357-8088
868,경기도,덕풍,경기도 하남시 덕풍동 335-7번지,032-791-7942
869,경기도,풍덕천,경기도 용인시 수지구 풍덕천로 148번길 5-4 (풍척천동 1층),031-262-0014
870,경기도,태평,경기도 평택시 고덕면 궁리 75,031-664-5548
871,경기도,팽성,경기도 평택시 팽성읍 송화리779-3,031-653-5420
872,경기도,평택세교,경기도 평택시 세교2로 45 상가 109,031-656-9366
873,경기도,장안점,경기도 평택시 추담로 58-78 상가동 107호,031-665-8842
874,경기도,현대,경기도 평택시 이충동 381 현대상가 103호,031-663-9959
875,경기도,서정1호,경기도 평택시 서정동 871-19,031-663-8892
876,경기도,지산서정,경기도 평택시 서정동 799-1     ,031-667-8253
877,경기도,고현,경기도 오산시 고현동 17,031-378-8292
878,경기도,누읍,경기도 오산시 누읍로 20 104호,031-373-9282
879,경기도,궐동,경기도 오산시 궐동 673-1 1층 (616-6),031-372-8998
880,경기도,오산세교,경기도 오산시 수청동 8-1  10블럭(세교상업택지),031-378-6606
881,경기도,은계,경기도 오산시 은계동 33-3,031-377-9245
882,경기도,신갈,경기도 용인시 기흥구 신구로 38 청솔학원,031-274-5060
883,경기도,금호,"경기도 수원시 권선구 금호로 285,2층(호매실동)",031-891-1515
884,경기도,서수원,경기도 수원시 권선구 구운동 525-4,031-291-7885
885,경기도,수원정자,경기도 수원시 장안구 장안로 125번길 16(정자동 2층),031-257-9933
886,경기도,송죽조원,경기도 수원시 장안구 송죽동 500,031-245-6966
887,경기도,화서,경기도 수원시 팔달구 화서동 184-348,031-247-5754
888,경기도,인계,경기도 수원시 팔달구 인계동 1008-9,031-232-7234
889,경기도,권선,경기도 수원시 권선동 1028-6번지,031-222-8202
890,경기도,곡반정,경기도 수원시 권선구 곡반정동 569-16,031-235-9282
891,경기도,매탄,경기도 수원시 영통구 매탄동 196-79,031-212-2457
892,경기도,광교,경기도 수원시 영동구 법조로 149번길 190번길 . 1층,031-215-9282
893,경기도,흥덕,경기도 수원시 영통구 삼성로 320번길 35 101-102,031-217-9283
894,경기도,오목천,경기도 수원시 권선구 오목천동 472-40,031-227-1033
895,경기도,기안,경기도 화성시 기안동 355-16,031-224-5646
896,경기도,봉담,경기도 화성시 봉담읍 상리15-10,031-227-0052
897,경기도,동탄2,경기도 화성시 지산1길 22-1 103호(영천동),031-378-6644
898,경기도,동탄,경기도 화성시 동탄 반송3길 50-7. 1층(반송동),031-613-9924
899,경기도,병점점,경기도 화성시 병점3로 157 상가 106,031-222-7292
900,경기도,공세,경기도 용인시 기흥구 공세동 388-17,031-274-5062
901,경기도,반도체,경기도 화성 태안 반월 360-8,031-202-2374
902,경기도,신영통,경기도 용인시 기흥구 서그내로 21(서천동),031-206-9266
903,경기도,영통,"경기도 수원시 영통구 청면남로50번길 24, 101",031-202-9966
904,경기도,송산,경기도 화성시 송산면 사강시장길 60,031-357-2353
905,경기도,남양,경기도 화성시 남양동 547,031-357-9980
906,경기도,팔탄,경기도 화성시 팔탄면 서촌길 16,031-352-6787
907,경기도,서근리,경기도 화성시 팔탄면 버들로 1362번길 6,031-352-9534
908,경기도,석포,경기도 화성시 장안면 석포리 761-49,031-358-7596
909,경기도,조암,경기도 화성시 장안면 기아자동차로 789 103호,031-358-3392
910,경기도,포승,경기도 평택시 포승읍 도곡리 1121-6,031-682-9277
911,경기도,안중,경기도 평택시 안중읍 안중로18번길 2-19,031-681-9688
912,경기도,향남,"경기도 화성시 향남읍 행정동로 86, 103호",031-354-9124
913,경기도,발안,경기도 화성시 향냠읍 평리 101-9,031-353-0015
914,경기도,왕림,경기도 화성시 봉담읍 왕림 405-1,031-298-6196
915,경기도,수원과학대,"경기도 화성시 정남면 세자로 268-6,1층 1호",031-353-9893
916,경기도,산성,경기도 성남시 수정구 수정남로 305번길11.103호,031-733-8382
917,경기도,성남태평,경기도 성남시 수정구 태평동 2359,031-755-9990
918,경기도,금광,경기도 성남시 중원구 금광동 4314 104호,031-732-9229
919,경기도,상대원,경기도 성남시 중원구 상대원동 1132,031-604-0123
920,경기도,수지상현,경기도 용인시 상현동 859 롯데아파트상가 116호,031-266-9292
921,경기도,성남,경기도 성남시 수정구 성남대로 1180번길 5-1(수진동),031-754-3384
922,경기도,야탑,경기도 성남시 분당구 야탑로 153번길 9- 103호(야탑동),031-709-1577
923,경기도,동판교,경기도 성남시 분당구 동판교로 52번길 9-3(백현동),031-704-9222
924,경기도,서현분당,"경기도 성남시 분당구 분당로 212, 상가동 102호(분당동, 샛별마을)",031-703-9285
925,경기도,분당정자점,경기도 성남시 분당구 내정로 119번길 36(정자동1층),031-719-2443
926,경기도,구미금곡점,경기도 성남시 분당구 미금일로 81,031-713-9288
927,강원도,휘닉스파크점,"강원도 평창군 봉평면 태기로 30, A동 2층 101호(아벨라상가)",033-333-1114
928,강원도,횡계점,강원도 평창군 대관령면 횡계리 321-12,033-335-5232
929,강원도,화촌점,강원도 홍천군 화촌면 성산로134번길 15,033-432-8216
930,강원도,화천점,강원도 화천군 화천읍 중앙로 26-2,033-441-6791
931,강원도,홍천점,강원도 홍천군 홍천읍 꽃뫼로 137,033-433-5392
932,강원도,호산점,강원도 삼척시 원덕읍 호산2길 67-1,033-572-9095
933,강원도,현리점,강원도 인제군 기린면 덕다리길 8,033-461-5406
934,강원도,혁신점,"강원도 원주시 양지로 160-2, 107호(반곡동, 부영A상가)",033-746-0909
935,강원도,학성점,"강원도 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",033-744-2101
936,강원도,퇴계점,강원도 춘천시 행촌로32번길 16(퇴계동),033-256-5149
937,강원도,태장소초점,강원도 원주시 소초면 치악로 2355,033-732-0095
938,강원도,태장1점,강원도 원주시 현충로 148(태장동),033-745-8800
939,강원도,태백점,"강원도 태백시 황지로 44. 107호(황지동, 우남연립)",033-553-4560
940,강원도,천도리점,강원도 인제군 서화면 천도로 133-1,033-462-0990
941,강원도,천곡점,강원도 동해시 천곡로 36(천곡동),033-532-9995
942,강원도,중동점,강원도 영월군 중동면 태백산로 1199,033-378-2200
943,강원도,주천점,강원도 영월군 주천면 주천면 주천로84번길 1,033-372-9262
944,강원도,조양점,"강원도 속초시 새마을길 5, 1층(조양동)",033-632-7111
945,강원도,정선점,강원도 정선군 정선읍 비봉로 58-1,033-562-7447
946,강원도,정선남면점,강원도 정선군 남면 문은단로 3,033-592-8288
947,강원도,정동진점,강원도 강릉시 강동면 정동3길 46-4,033-644-5831
948,강원도,임원점,강원도 삼척시 원덕읍 임원중앙로 37,033-573-6334
949,강원도,일산점,"강원도 원주시 무실로 50(일산동, 지상1층)",033-731-5688
950,강원도,인제점,강원도 인제군 인제읍 비봉로16번길 5,033-461-1666
951,강원도,원통점,강원도 인제군 북면 원통로147번길 32,033-461-3269
952,강원도,우천점,강원도 횡성군 우천면 우항3길 5-6,033-342-6420
953,강원도,우산점,강원도 원주시 우산동 90-3번지,033-748-2777
954,강원도,장호용화점,강원도 삼척시 근덕면 삼척로 2127,033-573-1239
955,강원도,용대리점,"강원도 인제군 북면 미시령로 1150, 1층",033-462-9333
956,강원도,오크밸리점,"강원도 원주시 지정면 오크밸리1길 70, 1층(빌리지센타)",033-730-3737
957,강원도,영진점,"강원도 원주시 소초면 장막2길 10, 외6필지",033-747-3577
958,강원도,양양점,강원도 양양군 양양읍 남문7길 5,033-671-4743
959,강원도,양양동호점,강원도 양양군 손양면 선사유적로 316-20,033-672-6787
960,강원도,양덕원점,강원도 홍천군 남면 양덕원2길 30,033-432-0880
961,강원도,양구점,강원도 양구군 양구읍 사명길 66,033-481-9998
962,강원도,아야진점,강원도 고성군 토성면 아야진리 49-3,033-631-1130
963,강원도,쌍용점,강원도 영월군 한반도면 쌍용로 82-1,033-372-5261
964,강원도,신남점,강원도 인제군 남면 신남로48번길 19,033-461-8295
965,강원도,시동점,강원도 홍천군 남면 시동안로 321,033-432-0939
966,강원도,수타사점,강원도 홍천군 동면 속초길 6,033-436-9992
967,강원도,석사점,강원도 춘천시 효석로67번길 18-1(석사동),033-262-6592
968,강원도,서화점,강원도 인제군 서화면 금강로 1777-1,033-463-4855
969,강원도,서원점,강원도 횡성군 서원면 서원로 144-2,033-342-2224
970,강원도,서면점,강원도 홍천군 서면 팔봉산로 1180,033-434-5605
971,강원도,북방점,강원도 홍천군 북방면 영서로 2706,033-434-8824
972,강원도,부영점,강원도 속초시 조양로 142번길 15(조양동),033-635-0605
973,강원도,부안점,강원도 춘천시 보안길 42(후평동),033-251-1677
974,강원도,봉포점,강원도 고성군 토성면 토성로 65,033-635-7575
975,강원도,미탄점,강원도 평창군 미탄면 미탄중앙로 42,033-334-1105
976,강원도,명륜점,"강원도 원주시 남원로527번길 66, 1층 (명륜동)",033-762-7778
977,강원도,마차점,강원도 영월군 북면 마차중앙1길 39-1,033-372-3940
978,강원도,둔내점,강원도 횡성군 둔내면 경강로둔방6길 8,033-344-5885
979,강원도,동해본점,"강원도 동해시 해안로 635-4, 1층(발한동)",033-533-9383
980,강원도,동면점,강원도 양구군 동면 금강산로 1554,033-481-7130
981,강원도,단관점,"강원도 원주시 단관길 177-9(관설동, 1층)",033-766-9266
982,강원도,단계점,강원도 원주시 북원로2246번길 45(단계동),033-731-0101
983,강원도,내면점,강원도 홍천군 내면 창촌로 33-1,033-432-1763
984,강원도,남양점,"강원도 삼척시 중앙시장길 68-26(남양동, 단층일부)",033-574-4582
985,강원도,남부점,강원도 춘천시 공지로 354(효자동),033-254-3503
986,강원도,남면점,강원도 양구군 남면 삼팔선로 10,033-481-2521
987,강원도,금호점,강원도 속초시 중앙로121번길 6(금호동),033-633-2239
988,강원도,근덕점,강원도 삼척시 근덕면 교가길 22-9,033-573-9293
989,강원도,구곡점,"강원도 원주시 늘품로 8, 101호(단구동)",033-762-8989
990,강원도,교동점,강원도 속초시 교동 먹거리4길 33(교동),033-632-3370
991,강원도,계촌점,강원도 평창군 방림면 계촌길 58,033-333-9950
992,강원도,거두점,강원도 춘천시 동내면 거두택지길 32(1층),033-261-0552
993,강원도,강현점,강원도 양양군 강현면 물치천로 12,033-671-4201
994,강원도,강릉교동점,"강원도 강릉시 율곡초교길39번길 18, 1층(교동)",033-648-9911
995,강원도,강대점,"강원도 춘천시 서부 대성로 182-1, 1층(효자동)",033-251-7782
996,강원도,김화점,강원도 철원군 김화읍 김화로 635,033-458-5572
997,강원도,문혜리점,강원도 철원군 갈말읍 두루미로 100-1,033-452-5592
998,충청북도,칠금봉방점,충북 충주시 연수동 1245,043-853-9288
999,충청북도,청전점,충북 제천시 숭문로20길 26(의림동),043-648-9222
1000,충청북도,지현점,충북 충주시 사직산8길 22(지현동),043-852-9991
1001,충청북도,제천A점,"충북 제천시 숭의로1길 2, 1층(화산동)",043-642-6992
1002,충청북도,이류점,충북 충주시 대소원면 대소원1길 21,043-851-9289
1003,충청북도,용산점,충북 충주시 용정2길 39-1(성남동),043-844-9292
1004,충청북도,영춘점,충북 단양군 영춘면 온달평강로 56,043-423-3399
1005,충청북도,연수점,충북 충주시 금릉동 708-2,043-845-9201
1006,충청북도,수안보점,충북 충주시 수안보면 장터1길 19,043-848-7278
1007,충청북도,부강점,충북 충주시 교현동 1087,043-843-5163
1008,충청북도,금가점,충북 충주시 금가면 강수로 335,043-853-9191
1009,충청북도,광혜원점,충청북도 음성군 대소면 대청로 15 ,043-535-9998
1010,충청북도,오창호수공원점,충청북도 청주시 청원구 오창읍 양청리 752-4 102호,043-213-0215
1011,충청북도,음성점,충청북도 음성군 음성읍 시장로 43 ,043-872-1138
1012,충청북도,탑동점,충청북도 청주시 상당구 탑동로1번길 104 ,043-255-1686
1013,충청북도,괴산점,충청북도 괴산군 괴산읍 동부리 627-20,043-833-9959
1014,충청북도,가경점,충청북도 청주시 흥덕구 풍산로89번길 31 세원아파트 상가 103 ,043-232-1182
1015,충청북도,봉명점,충청북도 청주시 흥덕구 봉명로149번길 6,043-265-9993
1016,충청북도,부윤점,충청북도 음성군 대소면 대동로 515 ,043-877-7633
1017,충청북도,강서점,충청북도 청주시 흥덕구 서현중로 56 ,043-238-3382
1018,충청북도,감곡점,충청북도 음성군 감곡면 장감로 189 ,043-881-5538
1019,충청북도,진천점,충청북도 진천군 진천읍 문화2길 12,043-534-8292
1020,충청북도,복대점,충청북도 청주시 흥덕구 성봉로 267 ,043-236-1717
1021,충청북도,석교점,충청북도 청주시 상당구 영운로 140 ,043-254-2851
1022,충청북도,금천점,충청북도 청주시 상당구 수영로259번길 64 ,043-257-5853
1023,충청북도,소라점,충청북도 청주시 상당구 원봉로 25 신라아파트 상가 111호,043-293-3973
1024,충청북도,충북덕산점,충청북도 진천군 덕산면 초금로 757-2,043-536-3521
1025,충청북도,영동점,충청북도 영동군 영동읍 영산로1길 3 ,043-742-1213
1026,충청북도,옥천점,충청북도 옥천군 옥천읍 금장로 113 ,043-733-1725
1027,충청북도,용산점,충청북도 영동군 용산면 용산로 307,043-742-1212
